probability p,quantile(p)
0.22461,-0.756716045
0.22462,-0.75668267
0.22463,-0.756649295
0.22464,-0.756615921
0.22465,-0.756582548
0.22466,-0.756549176
0.22467,-0.756515805
0.22468,-0.756482435
0.22469,-0.756449065
0.2247,-0.756415696
0.22471,-0.756382328
0.22472,-0.756348961
0.22473,-0.756315595
0.22474,-0.75628223
0.22475,-0.756248865
0.22476,-0.756215502
0.22477,-0.756182139
0.22478,-0.756148777
0.22479,-0.756115416
0.2248,-0.756082056
0.22481,-0.756048696
0.22482,-0.756015338
0.22483,-0.75598198
0.22484,-0.755948623
0.22485,-0.755915267
0.22486,-0.755881911
0.22487,-0.755848557
0.22488,-0.755815204
0.22489,-0.755781851
0.2249,-0.755748499
0.22491,-0.755715148
0.22492,-0.755681798
0.22493,-0.755648448
0.22494,-0.7556151
0.22495,-0.755581752
0.22496,-0.755548405
0.22497,-0.755515059
0.22498,-0.755481714
0.22499,-0.75544837
0.225,-0.755415026
0.22501,-0.755381684
0.22502,-0.755348342
0.22503,-0.755315001
0.22504,-0.755281661
0.22505,-0.755248322
0.22506,-0.755214983
0.22507,-0.755181646
0.22508,-0.755148309
0.22509,-0.755114973
0.2251,-0.755081638
0.22511,-0.755048304
0.22512,-0.75501497
0.22513,-0.754981638
0.22514,-0.754948306
0.22515,-0.754914975
0.22516,-0.754881645
0.22517,-0.754848316
0.22518,-0.754814987
0.22519,-0.75478166
0.2252,-0.754748333
0.22521,-0.754715007
0.22522,-0.754681682
0.22523,-0.754648358
0.22524,-0.754615035
0.22525,-0.754581712
0.22526,-0.754548391
0.22527,-0.75451507
0.22528,-0.75448175
0.22529,-0.754448431
0.2253,-0.754415112
0.22531,-0.754381795
0.22532,-0.754348478
0.22533,-0.754315162
0.22534,-0.754281847
0.22535,-0.754248533
0.22536,-0.75421522
0.22537,-0.754181907
0.22538,-0.754148596
0.22539,-0.754115285
0.2254,-0.754081975
0.22541,-0.754048666
0.22542,-0.754015358
0.22543,-0.75398205
0.22544,-0.753948744
0.22545,-0.753915438
0.22546,-0.753882133
0.22547,-0.753848829
0.22548,-0.753815526
0.22549,-0.753782223
0.2255,-0.753748922
0.22551,-0.753715621
0.22552,-0.753682321
0.22553,-0.753649022
0.22554,-0.753615724
0.22555,-0.753582426
0.22556,-0.75354913
0.22557,-0.753515834
0.22558,-0.753482539
0.22559,-0.753449245
0.2256,-0.753415952
0.22561,-0.753382659
0.22562,-0.753349368
0.22563,-0.753316077
0.22564,-0.753282787
0.22565,-0.753249498
0.22566,-0.75321621
0.22567,-0.753182923
0.22568,-0.753149636
0.22569,-0.75311635
0.2257,-0.753083065
0.22571,-0.753049781
0.22572,-0.753016498
0.22573,-0.752983216
0.22574,-0.752949934
0.22575,-0.752916654
0.22576,-0.752883374
0.22577,-0.752850095
0.22578,-0.752816816
0.22579,-0.752783539
0.2258,-0.752750263
0.22581,-0.752716987
0.22582,-0.752683712
0.22583,-0.752650438
0.22584,-0.752617165
0.22585,-0.752583892
0.22586,-0.752550621
0.22587,-0.75251735
0.22588,-0.75248408
0.22589,-0.752450811
0.2259,-0.752417543
0.22591,-0.752384276
0.22592,-0.752351009
0.22593,-0.752317743
0.22594,-0.752284478
0.22595,-0.752251214
0.22596,-0.752217951
0.22597,-0.752184689
0.22598,-0.752151427
0.22599,-0.752118167
0.226,-0.752084907
0.22601,-0.752051648
0.22602,-0.752018389
0.22603,-0.751985132
0.22604,-0.751951875
0.22605,-0.75191862
0.22606,-0.751885365
0.22607,-0.751852111
0.22608,-0.751818858
0.22609,-0.751785605
0.2261,-0.751752354
0.22611,-0.751719103
0.22612,-0.751685853
0.22613,-0.751652604
0.22614,-0.751619356
0.22615,-0.751586108
0.22616,-0.751552862
0.22617,-0.751519616
0.22618,-0.751486371
0.22619,-0.751453127
0.2262,-0.751419884
0.22621,-0.751386641
0.22622,-0.7513534
0.22623,-0.751320159
0.22624,-0.751286919
0.22625,-0.75125368
0.22626,-0.751220441
0.22627,-0.751187204
0.22628,-0.751153967
0.22629,-0.751120732
0.2263,-0.751087497
0.22631,-0.751054263
0.22632,-0.751021029
0.22633,-0.750987797
0.22634,-0.750954565
0.22635,-0.750921334
0.22636,-0.750888104
0.22637,-0.750854875
0.22638,-0.750821647
0.22639,-0.750788419
0.2264,-0.750755193
0.22641,-0.750721967
0.22642,-0.750688742
0.22643,-0.750655518
0.22644,-0.750622294
0.22645,-0.750589072
0.22646,-0.75055585
0.22647,-0.750522629
0.22648,-0.750489409
0.22649,-0.75045619
0.2265,-0.750422972
0.22651,-0.750389754
0.22652,-0.750356537
0.22653,-0.750323321
0.22654,-0.750290106
0.22655,-0.750256892
0.22656,-0.750223679
0.22657,-0.750190466
0.22658,-0.750157254
0.22659,-0.750124043
0.2266,-0.750090833
0.22661,-0.750057624
0.22662,-0.750024416
0.22663,-0.749991208
0.22664,-0.749958001
0.22665,-0.749924795
0.22666,-0.74989159
0.22667,-0.749858386
0.22668,-0.749825182
0.22669,-0.74979198
0.2267,-0.749758778
0.22671,-0.749725577
0.22672,-0.749692377
0.22673,-0.749659177
0.22674,-0.749625979
0.22675,-0.749592781
0.22676,-0.749559584
0.22677,-0.749526388
0.22678,-0.749493193
0.22679,-0.749459998
0.2268,-0.749426805
0.22681,-0.749393612
0.22682,-0.74936042
0.22683,-0.749327229
0.22684,-0.749294039
0.22685,-0.749260849
0.22686,-0.749227661
0.22687,-0.749194473
0.22688,-0.749161286
0.22689,-0.7491281
0.2269,-0.749094914
0.22691,-0.74906173
0.22692,-0.749028546
0.22693,-0.748995363
0.22694,-0.748962181
0.22695,-0.748929
0.22696,-0.74889582
0.22697,-0.74886264
0.22698,-0.748829462
0.22699,-0.748796284
0.227,-0.748763107
0.22701,-0.74872993
0.22702,-0.748696755
0.22703,-0.74866358
0.22704,-0.748630407
0.22705,-0.748597234
0.22706,-0.748564061
0.22707,-0.74853089
0.22708,-0.74849772
0.22709,-0.74846455
0.2271,-0.748431381
0.22711,-0.748398213
0.22712,-0.748365046
0.22713,-0.74833188
0.22714,-0.748298714
0.22715,-0.748265549
0.22716,-0.748232385
0.22717,-0.748199222
0.22718,-0.74816606
0.22719,-0.748132899
0.2272,-0.748099738
0.22721,-0.748066578
0.22722,-0.748033419
0.22723,-0.748000261
0.22724,-0.747967104
0.22725,-0.747933947
0.22726,-0.747900792
0.22727,-0.747867637
0.22728,-0.747834483
0.22729,-0.74780133
0.2273,-0.747768177
0.22731,-0.747735026
0.22732,-0.747701875
0.22733,-0.747668725
0.22734,-0.747635576
0.22735,-0.747602428
0.22736,-0.74756928
0.22737,-0.747536134
0.22738,-0.747502988
0.22739,-0.747469843
0.2274,-0.747436699
0.22741,-0.747403555
0.22742,-0.747370413
0.22743,-0.747337271
0.22744,-0.74730413
0.22745,-0.74727099
0.22746,-0.747237851
0.22747,-0.747204712
0.22748,-0.747171575
0.22749,-0.747138438
0.2275,-0.747105302
0.22751,-0.747072167
0.22752,-0.747039033
0.22753,-0.747005899
0.22754,-0.746972766
0.22755,-0.746939635
0.22756,-0.746906503
0.22757,-0.746873373
0.22758,-0.746840244
0.22759,-0.746807115
0.2276,-0.746773988
0.22761,-0.746740861
0.22762,-0.746707734
0.22763,-0.746674609
0.22764,-0.746641485
0.22765,-0.746608361
0.22766,-0.746575238
0.22767,-0.746542116
0.22768,-0.746508995
0.22769,-0.746475875
0.2277,-0.746442755
0.22771,-0.746409636
0.22772,-0.746376518
0.22773,-0.746343401
0.22774,-0.746310285
0.22775,-0.746277169
0.22776,-0.746244055
0.22777,-0.746210941
0.22778,-0.746177828
0.22779,-0.746144716
0.2278,-0.746111604
0.22781,-0.746078494
0.22782,-0.746045384
0.22783,-0.746012275
0.22784,-0.745979167
0.22785,-0.74594606
0.22786,-0.745912953
0.22787,-0.745879847
0.22788,-0.745846743
0.22789,-0.745813639
0.2279,-0.745780535
0.22791,-0.745747433
0.22792,-0.745714331
0.22793,-0.745681231
0.22794,-0.745648131
0.22795,-0.745615032
0.22796,-0.745581933
0.22797,-0.745548836
0.22798,-0.745515739
0.22799,-0.745482643
0.228,-0.745449548
0.22801,-0.745416454
0.22802,-0.745383361
0.22803,-0.745350268
0.22804,-0.745317176
0.22805,-0.745284085
0.22806,-0.745250995
0.22807,-0.745217906
0.22808,-0.745184817
0.22809,-0.74515173
0.2281,-0.745118643
0.22811,-0.745085557
0.22812,-0.745052471
0.22813,-0.745019387
0.22814,-0.744986303
0.22815,-0.74495322
0.22816,-0.744920138
0.22817,-0.744887057
0.22818,-0.744853977
0.22819,-0.744820897
0.2282,-0.744787819
0.22821,-0.744754741
0.22822,-0.744721664
0.22823,-0.744688587
0.22824,-0.744655512
0.22825,-0.744622437
0.22826,-0.744589363
0.22827,-0.74455629
0.22828,-0.744523218
0.22829,-0.744490147
0.2283,-0.744457076
0.22831,-0.744424006
0.22832,-0.744390938
0.22833,-0.744357869
0.22834,-0.744324802
0.22835,-0.744291736
0.22836,-0.74425867
0.22837,-0.744225605
0.22838,-0.744192541
0.22839,-0.744159478
0.2284,-0.744126415
0.22841,-0.744093354
0.22842,-0.744060293
0.22843,-0.744027233
0.22844,-0.743994174
0.22845,-0.743961115
0.22846,-0.743928058
0.22847,-0.743895001
0.22848,-0.743861945
0.22849,-0.74382889
0.2285,-0.743795835
0.22851,-0.743762782
0.22852,-0.743729729
0.22853,-0.743696677
0.22854,-0.743663626
0.22855,-0.743630576
0.22856,-0.743597527
0.22857,-0.743564478
0.22858,-0.74353143
0.22859,-0.743498383
0.2286,-0.743465337
0.22861,-0.743432292
0.22862,-0.743399247
0.22863,-0.743366203
0.22864,-0.74333316
0.22865,-0.743300118
0.22866,-0.743267077
0.22867,-0.743234036
0.22868,-0.743200997
0.22869,-0.743167958
0.2287,-0.74313492
0.22871,-0.743101883
0.22872,-0.743068846
0.22873,-0.74303581
0.22874,-0.743002776
0.22875,-0.742969742
0.22876,-0.742936708
0.22877,-0.742903676
0.22878,-0.742870644
0.22879,-0.742837614
0.2288,-0.742804584
0.22881,-0.742771554
0.22882,-0.742738526
0.22883,-0.742705499
0.22884,-0.742672472
0.22885,-0.742639446
0.22886,-0.742606421
0.22887,-0.742573397
0.22888,-0.742540373
0.22889,-0.74250735
0.2289,-0.742474329
0.22891,-0.742441307
0.22892,-0.742408287
0.22893,-0.742375268
0.22894,-0.742342249
0.22895,-0.742309231
0.22896,-0.742276214
0.22897,-0.742243198
0.22898,-0.742210183
0.22899,-0.742177168
0.229,-0.742144154
0.22901,-0.742111141
0.22902,-0.742078129
0.22903,-0.742045118
0.22904,-0.742012107
0.22905,-0.741979098
0.22906,-0.741946089
0.22907,-0.741913081
0.22908,-0.741880073
0.22909,-0.741847067
0.2291,-0.741814061
0.22911,-0.741781056
0.22912,-0.741748052
0.22913,-0.741715049
0.22914,-0.741682046
0.22915,-0.741649045
0.22916,-0.741616044
0.22917,-0.741583044
0.22918,-0.741550045
0.22919,-0.741517046
0.2292,-0.741484049
0.22921,-0.741451052
0.22922,-0.741418056
0.22923,-0.741385061
0.22924,-0.741352066
0.22925,-0.741319073
0.22926,-0.74128608
0.22927,-0.741253088
0.22928,-0.741220097
0.22929,-0.741187107
0.2293,-0.741154117
0.22931,-0.741121128
0.22932,-0.74108814
0.22933,-0.741055153
0.22934,-0.741022167
0.22935,-0.740989181
0.22936,-0.740956197
0.22937,-0.740923213
0.22938,-0.74089023
0.22939,-0.740857247
0.2294,-0.740824266
0.22941,-0.740791285
0.22942,-0.740758305
0.22943,-0.740725326
0.22944,-0.740692348
0.22945,-0.740659371
0.22946,-0.740626394
0.22947,-0.740593418
0.22948,-0.740560443
0.22949,-0.740527469
0.2295,-0.740494495
0.22951,-0.740461523
0.22952,-0.740428551
0.22953,-0.74039558
0.22954,-0.74036261
0.22955,-0.74032964
0.22956,-0.740296672
0.22957,-0.740263704
0.22958,-0.740230737
0.22959,-0.740197771
0.2296,-0.740164805
0.22961,-0.740131841
0.22962,-0.740098877
0.22963,-0.740065914
0.22964,-0.740032952
0.22965,-0.739999991
0.22966,-0.73996703
0.22967,-0.73993407
0.22968,-0.739901111
0.22969,-0.739868153
0.2297,-0.739835196
0.22971,-0.739802239
0.22972,-0.739769284
0.22973,-0.739736329
0.22974,-0.739703375
0.22975,-0.739670421
0.22976,-0.739637469
0.22977,-0.739604517
0.22978,-0.739571566
0.22979,-0.739538616
0.2298,-0.739505667
0.22981,-0.739472718
0.22982,-0.739439771
0.22983,-0.739406824
0.22984,-0.739373878
0.22985,-0.739340932
0.22986,-0.739307988
0.22987,-0.739275044
0.22988,-0.739242101
0.22989,-0.739209159
0.2299,-0.739176218
0.22991,-0.739143277
0.22992,-0.739110338
0.22993,-0.739077399
0.22994,-0.739044461
0.22995,-0.739011524
0.22996,-0.738978587
0.22997,-0.738945651
0.22998,-0.738912717
0.22999,-0.738879782
0.23,-0.738846849
0.23001,-0.738813917
0.23002,-0.738780985
0.23003,-0.738748054
0.23004,-0.738715124
0.23005,-0.738682195
0.23006,-0.738649266
0.23007,-0.738616339
0.23008,-0.738583412
0.23009,-0.738550486
0.2301,-0.738517561
0.23011,-0.738484636
0.23012,-0.738451713
0.23013,-0.73841879
0.23014,-0.738385868
0.23015,-0.738352946
0.23016,-0.738320026
0.23017,-0.738287106
0.23018,-0.738254187
0.23019,-0.738221269
0.2302,-0.738188352
0.23021,-0.738155436
0.23022,-0.73812252
0.23023,-0.738089605
0.23024,-0.738056691
0.23025,-0.738023778
0.23026,-0.737990865
0.23027,-0.737957954
0.23028,-0.737925043
0.23029,-0.737892133
0.2303,-0.737859224
0.23031,-0.737826315
0.23032,-0.737793408
0.23033,-0.737760501
0.23034,-0.737727595
0.23035,-0.737694689
0.23036,-0.737661785
0.23037,-0.737628881
0.23038,-0.737595978
0.23039,-0.737563076
0.2304,-0.737530175
0.23041,-0.737497275
0.23042,-0.737464375
0.23043,-0.737431476
0.23044,-0.737398578
0.23045,-0.737365681
0.23046,-0.737332784
0.23047,-0.737299889
0.23048,-0.737266994
0.23049,-0.7372341
0.2305,-0.737201206
0.23051,-0.737168314
0.23052,-0.737135422
0.23053,-0.737102531
0.23054,-0.737069641
0.23055,-0.737036752
0.23056,-0.737003863
0.23057,-0.736970976
0.23058,-0.736938089
0.23059,-0.736905203
0.2306,-0.736872317
0.23061,-0.736839433
0.23062,-0.736806549
0.23063,-0.736773666
0.23064,-0.736740784
0.23065,-0.736707903
0.23066,-0.736675022
0.23067,-0.736642142
0.23068,-0.736609263
0.23069,-0.736576385
0.2307,-0.736543508
0.23071,-0.736510631
0.23072,-0.736477756
0.23073,-0.736444881
0.23074,-0.736412007
0.23075,-0.736379133
0.23076,-0.736346261
0.23077,-0.736313389
0.23078,-0.736280518
0.23079,-0.736247648
0.2308,-0.736214778
0.23081,-0.73618191
0.23082,-0.736149042
0.23083,-0.736116175
0.23084,-0.736083309
0.23085,-0.736050443
0.23086,-0.736017579
0.23087,-0.735984715
0.23088,-0.735951852
0.23089,-0.73591899
0.2309,-0.735886128
0.23091,-0.735853267
0.23092,-0.735820408
0.23093,-0.735787549
0.23094,-0.73575469
0.23095,-0.735721833
0.23096,-0.735688976
0.23097,-0.73565612
0.23098,-0.735623265
0.23099,-0.735590411
0.231,-0.735557557
0.23101,-0.735524705
0.23102,-0.735491853
0.23103,-0.735459002
0.23104,-0.735426151
0.23105,-0.735393302
0.23106,-0.735360453
0.23107,-0.735327605
0.23108,-0.735294758
0.23109,-0.735261912
0.2311,-0.735229066
0.23111,-0.735196221
0.23112,-0.735163377
0.23113,-0.735130534
0.23114,-0.735097692
0.23115,-0.73506485
0.23116,-0.735032009
0.23117,-0.734999169
0.23118,-0.73496633
0.23119,-0.734933492
0.2312,-0.734900654
0.23121,-0.734867817
0.23122,-0.734834981
0.23123,-0.734802146
0.23124,-0.734769311
0.23125,-0.734736478
0.23126,-0.734703645
0.23127,-0.734670813
0.23128,-0.734637982
0.23129,-0.734605151
0.2313,-0.734572321
0.23131,-0.734539492
0.23132,-0.734506664
0.23133,-0.734473837
0.23134,-0.73444101
0.23135,-0.734408185
0.23136,-0.73437536
0.23137,-0.734342536
0.23138,-0.734309712
0.23139,-0.73427689
0.2314,-0.734244068
0.23141,-0.734211247
0.23142,-0.734178427
0.23143,-0.734145607
0.23144,-0.734112788
0.23145,-0.734079971
0.23146,-0.734047154
0.23147,-0.734014337
0.23148,-0.733981522
0.23149,-0.733948707
0.2315,-0.733915893
0.23151,-0.73388308
0.23152,-0.733850268
0.23153,-0.733817456
0.23154,-0.733784646
0.23155,-0.733751836
0.23156,-0.733719027
0.23157,-0.733686218
0.23158,-0.733653411
0.23159,-0.733620604
0.2316,-0.733587798
0.23161,-0.733554993
0.23162,-0.733522188
0.23163,-0.733489385
0.23164,-0.733456582
0.23165,-0.73342378
0.23166,-0.733390978
0.23167,-0.733358178
0.23168,-0.733325378
0.23169,-0.733292579
0.2317,-0.733259781
0.23171,-0.733226984
0.23172,-0.733194187
0.23173,-0.733161392
0.23174,-0.733128597
0.23175,-0.733095803
0.23176,-0.733063009
0.23177,-0.733030217
0.23178,-0.732997425
0.23179,-0.732964634
0.2318,-0.732931844
0.23181,-0.732899054
0.23182,-0.732866266
0.23183,-0.732833478
0.23184,-0.732800691
0.23185,-0.732767904
0.23186,-0.732735119
0.23187,-0.732702334
0.23188,-0.73266955
0.23189,-0.732636767
0.2319,-0.732603985
0.23191,-0.732571203
0.23192,-0.732538423
0.23193,-0.732505643
0.23194,-0.732472863
0.23195,-0.732440085
0.23196,-0.732407307
0.23197,-0.73237453
0.23198,-0.732341754
0.23199,-0.732308979
0.232,-0.732276205
0.23201,-0.732243431
0.23202,-0.732210658
0.23203,-0.732177886
0.23204,-0.732145115
0.23205,-0.732112344
0.23206,-0.732079574
0.23207,-0.732046805
0.23208,-0.732014037
0.23209,-0.73198127
0.2321,-0.731948503
0.23211,-0.731915737
0.23212,-0.731882972
0.23213,-0.731850208
0.23214,-0.731817445
0.23215,-0.731784682
0.23216,-0.73175192
0.23217,-0.731719159
0.23218,-0.731686399
0.23219,-0.731653639
0.2322,-0.73162088
0.23221,-0.731588122
0.23222,-0.731555365
0.23223,-0.731522609
0.23224,-0.731489853
0.23225,-0.731457098
0.23226,-0.731424344
0.23227,-0.731391591
0.23228,-0.731358839
0.23229,-0.731326087
0.2323,-0.731293336
0.23231,-0.731260586
0.23232,-0.731227837
0.23233,-0.731195088
0.23234,-0.73116234
0.23235,-0.731129593
0.23236,-0.731096847
0.23237,-0.731064102
0.23238,-0.731031357
0.23239,-0.730998613
0.2324,-0.73096587
0.23241,-0.730933128
0.23242,-0.730900386
0.23243,-0.730867646
0.23244,-0.730834906
0.23245,-0.730802167
0.23246,-0.730769428
0.23247,-0.730736691
0.23248,-0.730703954
0.23249,-0.730671218
0.2325,-0.730638483
0.23251,-0.730605748
0.23252,-0.730573014
0.23253,-0.730540282
0.23254,-0.73050755
0.23255,-0.730474818
0.23256,-0.730442088
0.23257,-0.730409358
0.23258,-0.730376629
0.23259,-0.730343901
0.2326,-0.730311173
0.23261,-0.730278447
0.23262,-0.730245721
0.23263,-0.730212996
0.23264,-0.730180272
0.23265,-0.730147548
0.23266,-0.730114825
0.23267,-0.730082103
0.23268,-0.730049382
0.23269,-0.730016662
0.2327,-0.729983942
0.23271,-0.729951224
0.23272,-0.729918505
0.23273,-0.729885788
0.23274,-0.729853072
0.23275,-0.729820356
0.23276,-0.729787641
0.23277,-0.729754927
0.23278,-0.729722214
0.23279,-0.729689501
0.2328,-0.729656789
0.23281,-0.729624078
0.23282,-0.729591368
0.23283,-0.729558659
0.23284,-0.72952595
0.23285,-0.729493242
0.23286,-0.729460535
0.23287,-0.729427829
0.23288,-0.729395123
0.23289,-0.729362419
0.2329,-0.729329715
0.23291,-0.729297011
0.23292,-0.729264309
0.23293,-0.729231607
0.23294,-0.729198907
0.23295,-0.729166206
0.23296,-0.729133507
0.23297,-0.729100809
0.23298,-0.729068111
0.23299,-0.729035414
0.233,-0.729002718
0.23301,-0.728970022
0.23302,-0.728937328
0.23303,-0.728904634
0.23304,-0.728871941
0.23305,-0.728839249
0.23306,-0.728806557
0.23307,-0.728773866
0.23308,-0.728741176
0.23309,-0.728708487
0.2331,-0.728675799
0.23311,-0.728643111
0.23312,-0.728610424
0.23313,-0.728577738
0.23314,-0.728545053
0.23315,-0.728512369
0.23316,-0.728479685
0.23317,-0.728447002
0.23318,-0.72841432
0.23319,-0.728381639
0.2332,-0.728348958
0.23321,-0.728316278
0.23322,-0.728283599
0.23323,-0.728250921
0.23324,-0.728218243
0.23325,-0.728185567
0.23326,-0.728152891
0.23327,-0.728120215
0.23328,-0.728087541
0.23329,-0.728054868
0.2333,-0.728022195
0.23331,-0.727989523
0.23332,-0.727956851
0.23333,-0.727924181
0.23334,-0.727891511
0.23335,-0.727858842
0.23336,-0.727826174
0.23337,-0.727793507
0.23338,-0.72776084
0.23339,-0.727728174
0.2334,-0.727695509
0.23341,-0.727662845
0.23342,-0.727630181
0.23343,-0.727597519
0.23344,-0.727564857
0.23345,-0.727532196
0.23346,-0.727499535
0.23347,-0.727466876
0.23348,-0.727434217
0.23349,-0.727401559
0.2335,-0.727368901
0.23351,-0.727336245
0.23352,-0.727303589
0.23353,-0.727270934
0.23354,-0.72723828
0.23355,-0.727205626
0.23356,-0.727172974
0.23357,-0.727140322
0.23358,-0.727107671
0.23359,-0.727075021
0.2336,-0.727042371
0.23361,-0.727009722
